"Dublin.Core.Title","Dublin.Core.Description","Dublin.Core.Creator","Dublin.Core.Date","Dublin.Core.Identifier","Dublin.Core.Rights","Dublin.Core.Type","Dublin.Core.Format","twitter_query","twitter_ids_count","twitter_links_count","indexed_links_count","files"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-19","4c4a2409d53ef772da94f9327af4cb9a","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Czechy",1081,28,26,"https://aspw.pl/aspw_temp/4c4a2409d53ef772da94f9327af4cb9a/all_tweets_id.csv;https://aspw.pl/aspw_temp/4c4a2409d53ef772da94f9327af4cb9a/domains.json;https://aspw.pl/aspw_temp/4c4a2409d53ef772da94f9327af4cb9a/twitter_links.csv;https://aspw.pl/aspw_temp/4c4a2409d53ef772da94f9327af4cb9a/meta.csv;https://aspw.pl/aspw_temp/4c4a2409d53ef772da94f9327af4cb9a/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-03","4c79ccf7b65d75659f1ea6c40a713cbd","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","PiS",23118,447,417,"https://aspw.pl/aspw_temp/4c79ccf7b65d75659f1ea6c40a713cbd/all_tweets_id.csv;https://aspw.pl/aspw_temp/4c79ccf7b65d75659f1ea6c40a713cbd/domains.json;https://aspw.pl/aspw_temp/4c79ccf7b65d75659f1ea6c40a713cbd/twitter_links.csv;https://aspw.pl/aspw_temp/4c79ccf7b65d75659f1ea6c40a713cbd/meta.csv;https://aspw.pl/aspw_temp/4c79ccf7b65d75659f1ea6c40a713cbd/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-15","4cece3bb81934c0215b4ed814e6ece84","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","#SzczepimySię",3221,56,47,"https://aspw.pl/aspw_temp/4cece3bb81934c0215b4ed814e6ece84/all_tweets_id.csv;https://aspw.pl/aspw_temp/4cece3bb81934c0215b4ed814e6ece84/domains.json;https://aspw.pl/aspw_temp/4cece3bb81934c0215b4ed814e6ece84/twitter_links.csv;https://aspw.pl/aspw_temp/4cece3bb81934c0215b4ed814e6ece84/meta.csv;https://aspw.pl/aspw_temp/4cece3bb81934c0215b4ed814e6ece84/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-02-11","4d4d1af62c2d2ad788cb605fa6fe1ff6","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","#MEDIABEZWYBORU",10000,93,81,"https://aspw.pl/aspw_temp/4d4d1af62c2d2ad788cb605fa6fe1ff6/all_tweets_id.csv;https://aspw.pl/aspw_temp/4d4d1af62c2d2ad788cb605fa6fe1ff6/domains.json;https://aspw.pl/aspw_temp/4d4d1af62c2d2ad788cb605fa6fe1ff6/twitter_links.csv;https://aspw.pl/aspw_temp/4d4d1af62c2d2ad788cb605fa6fe1ff6/meta.csv;https://aspw.pl/aspw_temp/4d4d1af62c2d2ad788cb605fa6fe1ff6/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-01","4e0787350cb9c0ffb4e26e338c239bed","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","stan wyjątkowy",8368,311,273,"https://aspw.pl/aspw_temp/4e0787350cb9c0ffb4e26e338c239bed/all_tweets_id.csv;https://aspw.pl/aspw_temp/4e0787350cb9c0ffb4e26e338c239bed/domains.json;https://aspw.pl/aspw_temp/4e0787350cb9c0ffb4e26e338c239bed/twitter_links.csv;https://aspw.pl/aspw_temp/4e0787350cb9c0ffb4e26e338c239bed/meta.csv;https://aspw.pl/aspw_temp/4e0787350cb9c0ffb4e26e338c239bed/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-13","4fb9da0081592f817b9aaf49c9683207","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Morawiecki",1,374,343,"https://aspw.pl/aspw_temp/4fb9da0081592f817b9aaf49c9683207/all_tweets_id.csv;https://aspw.pl/aspw_temp/4fb9da0081592f817b9aaf49c9683207/domains.json;https://aspw.pl/aspw_temp/4fb9da0081592f817b9aaf49c9683207/twitter_links.csv;https://aspw.pl/aspw_temp/4fb9da0081592f817b9aaf49c9683207/meta.csv;https://aspw.pl/aspw_temp/4fb9da0081592f817b9aaf49c9683207/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-08","50c1d511279a01c3e132e67cc4fb37ec","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","TSUE",14986,122,119,"https://aspw.pl/aspw_temp/50c1d511279a01c3e132e67cc4fb37ec/all_tweets_id.csv;https://aspw.pl/aspw_temp/50c1d511279a01c3e132e67cc4fb37ec/domains.json;https://aspw.pl/aspw_temp/50c1d511279a01c3e132e67cc4fb37ec/twitter_links.csv;https://aspw.pl/aspw_temp/50c1d511279a01c3e132e67cc4fb37ec/meta.csv;https://aspw.pl/aspw_temp/50c1d511279a01c3e132e67cc4fb37ec/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-22","50dadb26e26be358380f0b5ce5b31a5a","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","granica",4378,60,48,"https://aspw.pl/aspw_temp/50dadb26e26be358380f0b5ce5b31a5a/all_tweets_id.csv;https://aspw.pl/aspw_temp/50dadb26e26be358380f0b5ce5b31a5a/domains.json;https://aspw.pl/aspw_temp/50dadb26e26be358380f0b5ce5b31a5a/twitter_links.csv;https://aspw.pl/aspw_temp/50dadb26e26be358380f0b5ce5b31a5a/meta.csv;https://aspw.pl/aspw_temp/50dadb26e26be358380f0b5ce5b31a5a/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-31","510dc474bae582cd8deda836b6d4b62d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Usnarz",4153,151,145,"https://aspw.pl/aspw_temp/510dc474bae582cd8deda836b6d4b62d/all_tweets_id.csv;https://aspw.pl/aspw_temp/510dc474bae582cd8deda836b6d4b62d/domains.json;https://aspw.pl/aspw_temp/510dc474bae582cd8deda836b6d4b62d/twitter_links.csv;https://aspw.pl/aspw_temp/510dc474bae582cd8deda836b6d4b62d/meta.csv;https://aspw.pl/aspw_temp/510dc474bae582cd8deda836b6d4b62d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-20","5356a54cc492c80d60aef196c49e882d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szczepienia",2760,88,76,"https://aspw.pl/aspw_temp/5356a54cc492c80d60aef196c49e882d/all_tweets_id.csv;https://aspw.pl/aspw_temp/5356a54cc492c80d60aef196c49e882d/domains.json;https://aspw.pl/aspw_temp/5356a54cc492c80d60aef196c49e882d/twitter_links.csv;https://aspw.pl/aspw_temp/5356a54cc492c80d60aef196c49e882d/meta.csv;https://aspw.pl/aspw_temp/5356a54cc492c80d60aef196c49e882d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-09","53950195ce2c607d65d3f93d72b1af4b","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1976,372,304,"https://aspw.pl/aspw_temp/53950195ce2c607d65d3f93d72b1af4b/all_tweets_id.csv;https://aspw.pl/aspw_temp/53950195ce2c607d65d3f93d72b1af4b/domains.json;https://aspw.pl/aspw_temp/53950195ce2c607d65d3f93d72b1af4b/twitter_links.csv;https://aspw.pl/aspw_temp/53950195ce2c607d65d3f93d72b1af4b/meta.csv;https://aspw.pl/aspw_temp/53950195ce2c607d65d3f93d72b1af4b/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-19","53b7bf7d6fcc99064183b1affcf89ebe","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","inflacja",8348,212,199,"https://aspw.pl/aspw_temp/53b7bf7d6fcc99064183b1affcf89ebe/all_tweets_id.csv;https://aspw.pl/aspw_temp/53b7bf7d6fcc99064183b1affcf89ebe/domains.json;https://aspw.pl/aspw_temp/53b7bf7d6fcc99064183b1affcf89ebe/twitter_links.csv;https://aspw.pl/aspw_temp/53b7bf7d6fcc99064183b1affcf89ebe/meta.csv;https://aspw.pl/aspw_temp/53b7bf7d6fcc99064183b1affcf89ebe/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-21","543bc7be25696404a5a92be4cd9586da","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1786,173,146,"https://aspw.pl/aspw_temp/543bc7be25696404a5a92be4cd9586da/all_tweets_id.csv;https://aspw.pl/aspw_temp/543bc7be25696404a5a92be4cd9586da/domains.json;https://aspw.pl/aspw_temp/543bc7be25696404a5a92be4cd9586da/twitter_links.csv;https://aspw.pl/aspw_temp/543bc7be25696404a5a92be4cd9586da/meta.csv;https://aspw.pl/aspw_temp/543bc7be25696404a5a92be4cd9586da/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-01","55ecf5fe0721cfd3cd3cf6e03161fd98","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szczepionki",8094,155,121,"https://aspw.pl/aspw_temp/55ecf5fe0721cfd3cd3cf6e03161fd98/all_tweets_id.csv;https://aspw.pl/aspw_temp/55ecf5fe0721cfd3cd3cf6e03161fd98/domains.json;https://aspw.pl/aspw_temp/55ecf5fe0721cfd3cd3cf6e03161fd98/twitter_links.csv;https://aspw.pl/aspw_temp/55ecf5fe0721cfd3cd3cf6e03161fd98/meta.csv;https://aspw.pl/aspw_temp/55ecf5fe0721cfd3cd3cf6e03161fd98/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-28","5617ce021f479351fb5eab68a84e044c","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","uchodźcy",3728,32,28,"https://aspw.pl/aspw_temp/5617ce021f479351fb5eab68a84e044c/all_tweets_id.csv;https://aspw.pl/aspw_temp/5617ce021f479351fb5eab68a84e044c/domains.json;https://aspw.pl/aspw_temp/5617ce021f479351fb5eab68a84e044c/twitter_links.csv;https://aspw.pl/aspw_temp/5617ce021f479351fb5eab68a84e044c/meta.csv;https://aspw.pl/aspw_temp/5617ce021f479351fb5eab68a84e044c/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-26","56a54e5fe35fcba5170c56e05502ed69","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szczepionka",9220,244,217,"https://aspw.pl/aspw_temp/56a54e5fe35fcba5170c56e05502ed69/all_tweets_id.csv;https://aspw.pl/aspw_temp/56a54e5fe35fcba5170c56e05502ed69/domains.json;https://aspw.pl/aspw_temp/56a54e5fe35fcba5170c56e05502ed69/twitter_links.csv;https://aspw.pl/aspw_temp/56a54e5fe35fcba5170c56e05502ed69/meta.csv;https://aspw.pl/aspw_temp/56a54e5fe35fcba5170c56e05502ed69/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-09","5776c55ae8192db5d874aa2be4e619ac","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Rosja",6012,198,181,"https://aspw.pl/aspw_temp/5776c55ae8192db5d874aa2be4e619ac/all_tweets_id.csv;https://aspw.pl/aspw_temp/5776c55ae8192db5d874aa2be4e619ac/domains.json;https://aspw.pl/aspw_temp/5776c55ae8192db5d874aa2be4e619ac/twitter_links.csv;https://aspw.pl/aspw_temp/5776c55ae8192db5d874aa2be4e619ac/meta.csv;https://aspw.pl/aspw_temp/5776c55ae8192db5d874aa2be4e619ac/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-03","5c3143d3e331eed5c0c80437d9b9fac0","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","stan wyjątkowy",33863,653,616,"https://aspw.pl/aspw_temp/5c3143d3e331eed5c0c80437d9b9fac0/all_tweets_id.csv;https://aspw.pl/aspw_temp/5c3143d3e331eed5c0c80437d9b9fac0/domains.json;https://aspw.pl/aspw_temp/5c3143d3e331eed5c0c80437d9b9fac0/twitter_links.csv;https://aspw.pl/aspw_temp/5c3143d3e331eed5c0c80437d9b9fac0/meta.csv;https://aspw.pl/aspw_temp/5c3143d3e331eed5c0c80437d9b9fac0/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-11","5cb39730c252ca03332ad2db40662efb","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Morawiecki",11250,286,261,"https://aspw.pl/aspw_temp/5cb39730c252ca03332ad2db40662efb/all_tweets_id.csv;https://aspw.pl/aspw_temp/5cb39730c252ca03332ad2db40662efb/domains.json;https://aspw.pl/aspw_temp/5cb39730c252ca03332ad2db40662efb/twitter_links.csv;https://aspw.pl/aspw_temp/5cb39730c252ca03332ad2db40662efb/meta.csv;https://aspw.pl/aspw_temp/5cb39730c252ca03332ad2db40662efb/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-03","5d88e909bc905f60e4061a0a8218ec35","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","PiS",37602,741,662,"https://aspw.pl/aspw_temp/5d88e909bc905f60e4061a0a8218ec35/all_tweets_id.csv;https://aspw.pl/aspw_temp/5d88e909bc905f60e4061a0a8218ec35/domains.json;https://aspw.pl/aspw_temp/5d88e909bc905f60e4061a0a8218ec35/twitter_links.csv;https://aspw.pl/aspw_temp/5d88e909bc905f60e4061a0a8218ec35/meta.csv;https://aspw.pl/aspw_temp/5d88e909bc905f60e4061a0a8218ec35/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-21","5db5b42a33551c240a136bbf4ca39476","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1,460,427,"https://aspw.pl/aspw_temp/5db5b42a33551c240a136bbf4ca39476/all_tweets_id.csv;https://aspw.pl/aspw_temp/5db5b42a33551c240a136bbf4ca39476/domains.json;https://aspw.pl/aspw_temp/5db5b42a33551c240a136bbf4ca39476/twitter_links.csv;https://aspw.pl/aspw_temp/5db5b42a33551c240a136bbf4ca39476/meta.csv;https://aspw.pl/aspw_temp/5db5b42a33551c240a136bbf4ca39476/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-13","5dd5dc2d919d7a3464950939f377c820","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Wyszyński",13187,292,274,"https://aspw.pl/aspw_temp/5dd5dc2d919d7a3464950939f377c820/all_tweets_id.csv;https://aspw.pl/aspw_temp/5dd5dc2d919d7a3464950939f377c820/domains.json;https://aspw.pl/aspw_temp/5dd5dc2d919d7a3464950939f377c820/twitter_links.csv;https://aspw.pl/aspw_temp/5dd5dc2d919d7a3464950939f377c820/meta.csv;https://aspw.pl/aspw_temp/5dd5dc2d919d7a3464950939f377c820/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-05","5df81fe26a208f20ec720a88637f14cc","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","prezydent",17355,409,386,"https://aspw.pl/aspw_temp/5df81fe26a208f20ec720a88637f14cc/all_tweets_id.csv;https://aspw.pl/aspw_temp/5df81fe26a208f20ec720a88637f14cc/domains.json;https://aspw.pl/aspw_temp/5df81fe26a208f20ec720a88637f14cc/twitter_links.csv;https://aspw.pl/aspw_temp/5df81fe26a208f20ec720a88637f14cc/meta.csv;https://aspw.pl/aspw_temp/5df81fe26a208f20ec720a88637f14cc/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-20","5e37011708a5bdbd2d72225b3abaa7f8","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Gdynia",1134,81,70,"https://aspw.pl/aspw_temp/5e37011708a5bdbd2d72225b3abaa7f8/all_tweets_id.csv;https://aspw.pl/aspw_temp/5e37011708a5bdbd2d72225b3abaa7f8/domains.json;https://aspw.pl/aspw_temp/5e37011708a5bdbd2d72225b3abaa7f8/twitter_links.csv;https://aspw.pl/aspw_temp/5e37011708a5bdbd2d72225b3abaa7f8/meta.csv;https://aspw.pl/aspw_temp/5e37011708a5bdbd2d72225b3abaa7f8/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-19","5e87ae2300c140750a8d99a6e57e11f3","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","RPO",9864,191,149,"https://aspw.pl/aspw_temp/5e87ae2300c140750a8d99a6e57e11f3/all_tweets_id.csv;https://aspw.pl/aspw_temp/5e87ae2300c140750a8d99a6e57e11f3/domains.json;https://aspw.pl/aspw_temp/5e87ae2300c140750a8d99a6e57e11f3/twitter_links.csv;https://aspw.pl/aspw_temp/5e87ae2300c140750a8d99a6e57e11f3/meta.csv;https://aspw.pl/aspw_temp/5e87ae2300c140750a8d99a6e57e11f3/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2020-11-30","619495f59a72ad9c651cac6043bc341c","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","aborcja",13401,219,204,"https://aspw.pl/aspw_temp/619495f59a72ad9c651cac6043bc341c/all_tweets_id.csv;https://aspw.pl/aspw_temp/619495f59a72ad9c651cac6043bc341c/domains.json;https://aspw.pl/aspw_temp/619495f59a72ad9c651cac6043bc341c/twitter_links.csv;https://aspw.pl/aspw_temp/619495f59a72ad9c651cac6043bc341c/meta.csv;https://aspw.pl/aspw_temp/619495f59a72ad9c651cac6043bc341c/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-27","627e99184b3500ed8345e4c80239e6f6","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szpital",10699,172,155,"https://aspw.pl/aspw_temp/627e99184b3500ed8345e4c80239e6f6/all_tweets_id.csv;https://aspw.pl/aspw_temp/627e99184b3500ed8345e4c80239e6f6/domains.json;https://aspw.pl/aspw_temp/627e99184b3500ed8345e4c80239e6f6/twitter_links.csv;https://aspw.pl/aspw_temp/627e99184b3500ed8345e4c80239e6f6/meta.csv;https://aspw.pl/aspw_temp/627e99184b3500ed8345e4c80239e6f6/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-17","65cb5c70c5391799ab71b478e160b86c","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","PiS",50000,503,195,"https://aspw.pl/aspw_temp/65cb5c70c5391799ab71b478e160b86c/all_tweets_id.csv;https://aspw.pl/aspw_temp/65cb5c70c5391799ab71b478e160b86c/domains.json;https://aspw.pl/aspw_temp/65cb5c70c5391799ab71b478e160b86c/twitter_links.csv;https://aspw.pl/aspw_temp/65cb5c70c5391799ab71b478e160b86c/meta.csv;https://aspw.pl/aspw_temp/65cb5c70c5391799ab71b478e160b86c/base_index.json"
